,count,probability,russian,english
61293,3,0.0882,шуршание_NOUN,heard_NOUN
61294,3,0.0882,шуршание_NOUN,hear_NOUN
61295,4,0.3636,обрываться_VERB,break_NOUN
61296,3,0.0312,равнина_NOUN,wide_ADJF
61297,3,0.2727,поганьский_ADJF,heathen_NOUN
61298,5,0.0758,юркий_ADJS,yurka_NOUN
61299,90,0.1844,остап_NOUN,said_VERB
61300,15,0.0307,остап_NOUN,asked_VERB
61301,4,0.0082,остап_NOUN,observed_VERB
61302,5,0.0102,остап_NOUN,thought_NOUN
61303,6,0.0123,остап_NOUN,cried_VERB
61304,4,0.0082,остап_NOUN,replied_VERB
61305,3,0.0061,остап_NOUN,retorted_VERB
61306,6,0.0123,остап_NOUN,whispered_VERB
61307,3,0.0061,остап_NOUN,continued_ADJF
61308,3,0.1,отряд_NOUN,separate_ADJF
61309,3,0.0462,кошев_NOUN,replied_VERB
61310,4,0.0615,кошев_NOUN,said_VERB
61311,4,0.3333,пятнышко_NOUN,white_ADJF
61312,5,0.1316,звонарь_NOUN,blind_NOUN
61313,3,0.2143,пречистый_ADJF,god_NOUN
61314,3,0.1,хлопья_NOUN,snow_NOUN
61315,3,0.3,отяжелелый_ADJS,grew_VERB
61316,3,0.375,церковка_NOUN,little_ADJF
61317,3,0.0183,холм_NOUN,two_NUMR
61318,3,0.1579,януш_NOUN,old_ADJF
61319,5,0.1613,тополь_NOUN,silver_NOUN
61320,8,0.129,тыбурция_NOUN,pan_NOUN
61321,11,0.275,тыбурция_NOUN,tyburcy_NOUN
61322,3,0.3,сменяться_VERB,gave_VERB
61323,8,0.1176,полководец_NOUN,great_ADJF
61324,10,0.1471,полководец_NOUN,old_ADJF
61325,3,0.0441,полководец_NOUN,divine_NOUN
61326,12,0.1765,полководец_NOUN,army_NOUN
61327,3,0.1111,раскат_NOUN,peal_NOUN
61328,3,0.1364,стекать_VERB,trickled_VERB
61329,3,0.0536,валька_NOUN,valek_NOUN
61330,4,0.2353,налететь_PRTF,like_PREP
61331,4,0.4,привлечь_PRTF,attracted_VERB
61332,3,0.0909,закат_NOUN,sun_NOUN
61333,3,0.0909,закат_NOUN,already_ADVB
61334,4,0.0226,тёмный_ADJF,light_NOUN
61335,6,0.2222,оказаться_PRTF,turned_VERB
61336,5,0.2273,валек_NOUN,valek_NOUN
61337,4,0.1111,марус_NOUN,marusya_NOUN
61338,3,0.4286,еврейка_NOUN,jewish_NOUN
61339,3,0.0882,вращать_GRND,rolled_VERB
61340,3,0.0882,вращать_GRND,rolling_VERB
61341,3,0.15,маня_NOUN,white_ADJF
61342,4,0.1739,скорчить_VERB,made_VERB
61343,4,0.129,зевать_INFN,began_VERB
61344,5,0.2632,обмякнуть_VERB,went_VERB
61345,6,0.1622,задуматься_VERB,fall_NOUN
61346,4,0.1818,гнуться_VERB,cossack_NOUN
61347,10,0.0901,родина_NOUN,place_NOUN
61348,10,0.0901,родина_NOUN,like_PREP
61349,3,0.0326,посёлок_NOUN,settlement_NOUN
61350,3,0.0326,посёлок_NOUN,village_NOUN
61351,3,0.2,шаман_NOUN,chief_NOUN
61352,3,0.0476,дума_NOUN,men_NOUN
61353,4,0.0976,жила_NOUN,coursed_VERB
61354,5,0.122,жила_NOUN,ran_NOUN
61355,3,0.0448,зенит_NOUN,stood_NOUN
61356,3,0.2727,лизнуть_VERB,dog_NOUN
61357,3,0.2727,лизнуть_VERB,licked_VERB
61358,3,0.0833,попик_NOUN,said_VERB
61359,4,0.0755,тойон_NOUN,said_VERB
61360,19,0.3585,тойон_NOUN,old_ADJF
61361,3,0.1667,пробиться_VERB,way_NOUN
61362,4,0.0909,опанас_NOUN,opanas_NOUN
61363,3,0.0968,роман_NOUN,pay_NOUN
61364,3,0.2727,научить_VERB,taught_NOUN
61365,3,0.0968,аида_NOUN,come_VERB
61366,3,0.0968,аида_NOUN,darkness_NOUN
61367,3,0.2,поводить_VERB,roll_NOUN
61368,3,0.1111,опомниться_VERB,come_VERB
61369,5,0.7143,голубонький_ADJS,dear_NOUN
61370,3,0.4286,слезиться_VERB,eye_NOUN
61371,3,0.1429,троп_NOUN,forest_NOUN
61372,4,0.2,сруб_NOUN,log_NOUN
61373,3,0.1667,оживать_VERB,coming_VERB
61374,3,0.1667,оживать_VERB,would_None
61375,3,0.0395,тюлина_NOUN,tyulin_NOUN
61376,4,0.2105,подтянуться_VERB,pulled_VERB
61377,5,0.3846,плёс_NOUN,silver_NOUN
61378,4,0.2667,почесаться_VERB,scratched_VERB
61379,6,0.375,неузнаваемость_NOUN,beyond_PREP
61380,4,0.1905,погасить_VERB,turned_VERB
61381,5,0.1667,бушевать_VERB,storm_NOUN
61382,6,0.2,вповалку_ADVB,side_NOUN
61383,3,0.0192,палуба_NOUN,lower_ADJF
61384,3,0.0192,палуба_NOUN,stood_NOUN
61385,3,0.0192,палуба_NOUN,standing_VERB
61386,4,0.2667,местком_NOUN,union_NOUN
61387,13,0.194,воробьянинов_NOUN,vorobyaninov_NOUN
61388,5,0.0746,воробьянинов_NOUN,ippolit_NOUN
61389,4,0.5,губернский_ADJF,comrade_NOUN
61390,4,0.5,губернский_ADJF,gubernsky_NOUN
61391,3,0.1034,гробовой_ADJF,bezenchuk_NOUN
61392,4,0.1739,телёнок_NOUN,like_PREP
61393,3,0.12,безенчук_NOUN,said_VERB
61394,3,0.4286,дужка_NOUN,gold_NOUN
61395,3,0.2,вылитый_ADJF,spitting_VERB
61396,3,0.1765,качели_NOUN,give_VERB
61397,4,0.4444,суконный_ADJF,black_ADJF
61398,5,0.1613,контур_NOUN,contour_NOUN
61399,4,0.0408,штат_NOUN,society_NOUN
61400,4,0.0952,владелец_NOUN,owner_NOUN
61401,4,0.0412,воробьянинов_NOUN,matveyevich_NOUN
61402,6,0.0619,воробьянинов_NOUN,asked_VERB
61403,7,0.0722,воробьянинов_NOUN,said_VERB
61404,5,0.4545,бюстик_NOUN,bust_NOUN
61405,3,0.1154,аванс_NOUN,advance_NOUN
61406,4,0.3077,степанович_NOUN,barbara_NOUN
61407,4,0.0513,козлов_NOUN,said_VERB
61408,3,0.0385,козлов_NOUN,morning_NOUN
61409,5,0.4545,учёт_NOUN,accounting_NOUN
61410,9,0.3913,протез_NOUN,artificial_ADJF
61411,3,0.1111,,1914_NUMR
61412,3,0.0484,капор_NOUN,covered_VERB
61413,3,0.5,передник_NOUN,white_ADJF
61414,8,0.0635,монить_GRND,monya_NOUN
61415,8,0.0635,монить_GRND,said_VERB
61416,3,0.6,петухов_NOUN,madame_NOUN
61417,3,0.3333,старгородской_ADJF,stargorod_NOUN
61418,6,0.0938,липа_NOUN,said_VERB
61419,3,0.4286,брандмейстер_NOUN,fire_NOUN
61420,13,0.1548,повертеть_VERB,turned_VERB
61421,3,0.0357,повертеть_VERB,took_VERB
61422,3,0.2727,втиснуться_VERB,squeezed_VERB
61423,3,0.3,ленский_ADJF,lena_NOUN
61424,4,0.2,рсфср_NOUN,soviet_ADJF
61425,14,0.1687,бендер_NOUN,ostap_NOUN
61426,6,0.0723,бендер_NOUN,said_VERB
61427,16,0.1928,бендер_NOUN,comrade_NOUN
61428,3,0.1071,технический_ADJF,technical_ADJF
61429,5,0.2,черноусый_ADJF,black_ADJF
61430,3,0.12,черноусый_ADJF,man_NOUN
61431,3,0.2308,пограничник_NOUN,frontier_NOUN
61432,3,0.2308,пограничник_NOUN,border_NOUN
61433,3,0.1765,стайка_NOUN,flock_NOUN
61434,3,0.2727,выработка_NOUN,working_VERB
61435,3,0.1875,ковбой_NOUN,old_ADJF
61436,6,0.1622,комбинатор_NOUN,operator_NOUN
61437,6,0.4,угрозыск_NOUN,criminal_ADJF
61438,9,0.3103,смокинг_NOUN,dinner_NOUN
61439,6,0.1224,открытка_NOUN,picture_NOUN
61440,4,0.16,примус_NOUN,primus_NOUN
61441,8,0.5,жилотдел_NOUN,housing_NOUN
61442,3,0.25,завхоз_NOUN,assistant_NOUN
61443,6,0.6667,курочкин_NOUN,lyosha_NOUN
61444,3,0.2727,фельдмаршал_NOUN,field_NOUN
61445,3,0.2143,старсобес_NOUN,second_ADJF
61446,4,0.1176,альхен_NOUN,alchen_NOUN
61447,3,0.0882,альхен_NOUN,said_VERB
61448,5,0.4167,воробьяниновский_ADJF,vorobyaninov_NOUN
61449,3,0.4286,подгореть_PRTF,smell_NOUN
61450,7,0.1667,покрутить_VERB,shook_NOUN
61451,3,0.1364,конус_NOUN,cone_NOUN
61452,3,0.0213,кирилл_NOUN,kirill_NOUN
61453,3,0.0213,кирилл_NOUN,shouted_VERB
61454,4,0.1176,олег_NOUN,uncle_NOUN
61455,13,0.9286,эмилиевич_NOUN,pasha_NOUN
61456,4,0.1481,ценный_ADJF,something_NOUN
61457,3,0.0769,изобретение_NOUN,invention_NOUN
61458,6,0.2727,поволжье_NOUN,volga_NOUN
61459,7,0.5833,промедление_NOUN,without_PREP
61460,3,0.375,долу_ADVB,lower_ADJF
61461,4,0.3077,первый_ADJF,may_None
61462,3,0.1765,виолончель_NOUN,like_PREP
61463,4,0.5,перелешинский_ADJF,pereleshinsky_NOUN
61464,4,0.2353,украсить_PRTS,decorated_VERB
61465,3,0.0882,видимость_NOUN,appearance_NOUN
61466,4,0.2222,грицацуев_NOUN,widow_NOUN
61467,3,0.1667,грицацуев_NOUN,madame_NOUN
61468,10,0.1961,бюст_NOUN,bust_NOUN
61469,3,0.0448,бензин_NOUN,gallon_NOUN
61470,6,0.0896,бензин_NOUN,smell_NOUN
61471,8,0.186,полес_NOUN,victor_NOUN
61472,27,0.871,станиславович_NOUN,elena_NOUN
61473,4,0.1333,леонардо_NOUN,dear_NOUN
61474,3,0.5,винчи_NOUN,leonardo_NOUN
61475,3,0.5,винчи_NOUN,da_NOUN
61476,4,0.2667,творог_NOUN,cottage_NOUN
61477,4,0.2105,мусорный_ADJF,scrap_NOUN
61478,3,0.0968,милиционер_NOUN,two_NUMR
61479,3,0.15,серия_NOUN,series_NOUN
61480,3,0.05,дружить_INFN,friend_NOUN
61481,6,0.1,дружить_INFN,make_VERB
61482,3,0.05,дружить_INFN,going_VERB
61483,5,0.0725,штат_NOUN,city_NOUN
61484,3,0.3333,старкомхоз_NOUN,communal_NOUN
61485,4,0.0851,коробейник_NOUN,citizen_NOUN
61486,3,0.0638,коробейник_NOUN,come_VERB
61487,7,0.35,интернат_NOUN,boarding_NOUN
61488,7,0.4118,пастушка_NOUN,shepherd_NOUN
61489,7,0.1795,буркина_NOUN,burkin_NOUN
61490,3,0.0732,ордер_NOUN,warrant_NOUN
61491,4,0.0976,ордер_NOUN,search_NOUN
61492,6,0.24,попов_NOUN,popov_NOUN
61493,3,0.12,попов_NOUN,general_ADJF
61494,3,0.1579,,34_NUMR
61495,3,0.1579,,vineyard_NOUN
61496,6,0.25,раскрыться_VERB,door_NOUN
61497,8,0.1633,культ_NOUN,cult_NOUN
61498,4,0.0816,культ_NOUN,personality_NOUN
61499,6,0.25,плеханов_NOUN,plekhanov_NOUN
61500,5,0.1786,марго_NOUN,queen_NOUN
61501,4,0.1429,марго_NOUN,sonia_NOUN
61502,3,0.075,дворец_NOUN,persepolis_NOUN
61503,8,0.3636,совхоз_NOUN,state_NOUN
61504,3,0.2308,хрюкнуть_VERB,gave_VERB
61505,3,0.12,треух_NOUN,comrade_NOUN
61506,5,0.1923,тысячный_ADJF,thousandth_NOUN
61507,4,0.2222,треухов_NOUN,treukhov_NOUN
61508,3,0.0682,годовщина_NOUN,issue_NOUN
61509,4,0.0909,годовщина_NOUN,sixteenth_NOUN
61510,4,0.2667,обременить_PRTF,burdened_VERB
61511,3,0.3,ободрить_PRTF,encouraged_VERB
61512,10,0.5556,бор_NOUN,perun_NOUN
61513,3,0.2727,международный_ADJF,international_ADJF
61514,6,0.3,вычеркнуть_VERB,crossed_VERB
61515,3,0.125,молниеносно_ADVB,lightning_VERB
61516,3,0.1364,нажимать_GRND,pressing_VERB
61517,3,0.25,кислярский_ADJF,kislarsky_NOUN
61518,17,0.1288,дарвин_NOUN,said_VERB
61519,3,0.4286,ввязываться_INFN,get_VERB
61520,4,0.2,чарушник_NOUN,said_VERB
61521,3,0.2,крепиться_VERB,stand_NOUN
61522,5,0.1111,кислярский_ADJF,said_VERB
61523,3,0.25,тайный_ADJF,secret_NOUN
61524,3,0.25,одарить_VERB,nature_NOUN
61525,8,0.0667,пашка_NOUN,said_VERB
61526,7,0.0959,сидорович_NOUN,mikhail_NOUN
61527,4,0.0548,сидорович_NOUN,said_VERB
61528,3,0.0882,украсить_PRTF,ornamented_VERB
61529,3,0.375,арбатский_ADJF,arbat_NOUN
61530,3,0.375,несгораемый_ADJF,fireproof_NOUN
61531,8,0.25,иванопуть_VERB,ivanopulo_NOUN
61532,3,0.2143,пенал_NOUN,pencil_NOUN
61533,3,0.1765,пенал_NOUN,last_ADJF
61534,3,0.075,примус_NOUN,fat_NOUN
61535,4,0.4444,колин_NOUN,nicky_ADJF
61536,5,0.1351,повышать_GRND,without_PREP
61537,9,0.2432,повышать_GRND,raising_VERB
61538,5,0.1389,теннис_NOUN,playing_VERB
61539,3,0.0833,теннис_NOUN,played_NOUN
61540,4,0.1111,теннис_NOUN,play_NOUN
61541,3,0.5,лопать_VERB,stuffed_NOUN
61542,4,0.2857,домоуправление_NOUN,house_NOUN
61543,3,0.2143,домоуправление_NOUN,management_NOUN
61544,5,0.4545,резьба_NOUN,new_ADJF
61545,4,0.0678,бутерброд_NOUN,ham_NOUN
61546,3,0.1579,бронзовый_ADJF,two_NUMR
61547,3,0.0588,концессионер_NOUN,concessionaire_NOUN
61548,3,0.2727,присмотреться_VERB,take_VERB
61549,3,0.1111,сказка_NOUN,tale_NOUN
61550,4,0.1212,стемнеть_VERB,soon_ADVB
61551,6,0.375,брюнет_NOUN,brown_NOUN
61552,3,0.0857,торговый_ADJF,republic_NOUN
61553,3,0.375,городской_ADJF,municipal_ADJF
61554,3,0.0909,двойка_NOUN,get_VERB
61555,8,0.4211,биржевой_ADJF,chairman_NOUN
61556,4,0.0702,попугай_NOUN,green_ADJF
61557,6,0.1429,фланг_NOUN,left_NOUN
61558,3,0.4286,заводик_NOUN,candle_NOUN
61559,8,0.1538,лев_NOUN,like_PREP
61560,5,0.2632,брунс_NOUN,engineer_NOUN
61561,13,0.4333,почтамт_NOUN,post_NOUN
61562,3,0.2308,евстигнеев_NOUN,still_ADVB
61563,3,0.1667,пахнуть_INFN,smell_NOUN
61564,3,0.1579,,arbat_NOUN
61565,3,0.1579,,art_NOUN
61566,3,0.0508,прага_NOUN,flying_VERB
61567,3,0.2,визитка_NOUN,morning_NOUN
61568,24,0.0637,саня_NOUN,sanya_NOUN
61569,5,0.0133,саня_NOUN,time_NOUN
61570,3,0.2143,веник_NOUN,two_NUMR
61571,3,0.0698,блокнот_NOUN,writing_VERB
61572,3,0.0286,негр_NOUN,boy_NOUN
61573,4,0.0381,негр_NOUN,two_NUMR
61574,8,0.2222,эллочко_NOUN,said_VERB
61575,3,0.0909,звено_NOUN,pioneer_NOUN
61576,5,0.2941,эрнест_NOUN,ernest_NOUN
61577,3,0.15,ежемесячно_ADVB,every_ADJF
61578,3,0.0833,разводить_VERB,would_None
61579,5,0.1389,разводить_VERB,spread_NOUN
61580,3,0.5,фима_NOUN,uncle_NOUN
61581,3,0.4286,собака_NOUN,fimka_NOUN
61582,3,0.3333,визитный_ADJF,visiting_VERB
61583,4,0.3636,изнуренков_NOUN,iznurenkov_NOUN
61584,7,0.0507,владимирович_NOUN,absalom_NOUN
61585,22,0.1594,владимирович_NOUN,alexei_NOUN
61586,5,0.0362,владимирович_NOUN,vladimir_NOUN
61587,53,0.3841,владимирович_NOUN,igor_NOUN
61588,5,0.0362,владимирович_NOUN,gleb_NOUN
61589,4,0.029,владимирович_NOUN,andrei_NOUN
61590,3,0.0217,владимирович_NOUN,valerian_ADJF
61591,3,0.15,носатый_ADJF,big_ADJF
61592,3,0.15,носатый_ADJF,large_ADJF
61593,3,0.0096,марк_NOUN,alexandrovich_NOUN
61594,12,0.6,твен_NOUN,mark_NOUN
61595,3,0.5,пушистый_ADJS,extraordinarily_ADVB
61596,3,0.0909,безуспешно_ADVB,trying_VERB
61597,4,0.1212,безуспешно_ADVB,without_PREP
61598,5,0.1351,персицкий_ADJF,said_VERB
61599,4,0.0976,передовой_ADJF,leading_VERB
61600,4,0.6667,иосифович_NOUN,pavel_NOUN
61601,3,0.3,касса_NOUN,box_NOUN
61602,4,0.1538,полежать_INFN,lie_NOUN
61603,6,0.0271,лёд_NOUN,piece_NOUN
61604,3,0.0136,лёд_NOUN,mound_NOUN
61605,24,0.1086,лёд_NOUN,country_NOUN
61606,5,0.0226,лёд_NOUN,machine_NOUN
61607,3,0.2308,нефтяной_ADJF,oil_NOUN
61608,5,0.0794,шоколад_NOUN,bar_NOUN
61609,3,0.0476,шоколад_NOUN,box_NOUN
61610,5,0.0794,шоколад_NOUN,cup_NOUN
61611,5,0.2778,хвост_NOUN,uncle_NOUN
61612,3,0.3,раскланиваться_INFN,began_VERB
61613,3,0.5,эйфелев_ADJF,eiffel_NOUN
61614,3,0.2143,охватить_PRTS,grip_NOUN
61615,3,0.4286,вырезка_NOUN,newspaper_NOUN
61616,3,0.1429,воронеж_NOUN,river_NOUN
61617,3,0.1765,восемнадцатый_ADJF,number_NOUN
61618,3,0.1765,восемнадцатый_ADJF,year_NOUN
61619,3,0.1667,театр_NOUN,moscow_NOUN
61620,3,0.3,ляпис_NOUN,nikifor_NOUN
61621,3,0.1765,псевдоним_NOUN,stage_NOUN
61622,3,0.1071,простор_NOUN,expanse_NOUN
61623,3,0.2727,замедлять_VERB,slowed_VERB
61624,3,0.0536,администратор_NOUN,manager_NOUN
61625,3,0.1364,растолкать_VERB,pushed_VERB
61626,8,0.4211,эсмарха_NOUN,esmarch_NOUN
61627,4,0.1818,оформление_NOUN,scenic_NOUN
61628,3,0.1304,пресс_NOUN,hydraulic_NOUN
61629,5,0.0162,тихонович_NOUN,agafya_NOUN
61630,180,0.5825,тихонович_NOUN,margarita_NOUN
61631,12,0.0388,тихонович_NOUN,tikhonovna_NOUN
61632,7,0.0227,тихонович_NOUN,agrippina_NOUN
61633,46,0.1489,тихонович_NOUN,anna_NOUN
61634,3,0.5,оформление_NOUN,sound_NOUN
61635,3,0.2143,кегль_NOUN,like_PREP
61636,5,0.5,звуковой_ADJF,sound_NOUN
61637,4,0.5,тираспольский_ADJF,georgetta_NOUN
61638,3,0.0341,сталинград_NOUN,south_NOUN
61639,5,0.4545,тиражный_ADJF,lottery_NOUN
61640,3,0.1364,сходни_NOUN,steep_NOUN
61641,5,0.102,константинович_NOUN,grigory_NOUN
61642,17,0.3469,константинович_NOUN,fyodor_NOUN
61643,9,0.1837,константинович_NOUN,said_VERB
61644,3,0.375,толстячок_NOUN,little_ADJF
61645,3,0.375,толстячок_NOUN,fat_NOUN
61646,3,0.0577,выполнять_INFN,carry_NOUN
61647,6,0.5,яблочко_NOUN,misha_NOUN
61648,3,0.075,покрывало_NOUN,veil_NOUN
61649,3,0.4286,духовой_ADJF,brass_NOUN
61650,3,0.1429,баланс_NOUN,balance_NOUN
61651,7,0.3182,техникум_NOUN,technical_ADJF
61652,3,0.1154,гроссмейстер_NOUN,comrade_NOUN
61653,4,0.3333,одновременный_ADJF,simultaneous_ADJF
61654,3,0.125,реклама_NOUN,light_NOUN
61655,7,0.1207,превратиться_VERB,would_None
61656,9,0.1525,прекратить_VERB,stop_NOUN
61657,3,0.375,почиститься_INFN,must_None
61658,3,0.25,,king_NOUN
61659,4,0.3333,сталкиваться_VERB,run_VERB
61660,11,0.275,зачерпнуть_VERB,scooped_VERB
61661,3,0.0968,погрузиться_VERB,piled_VERB
61662,4,0.1053,маяк_NOUN,forest_NOUN
61663,3,0.1667,давиться_GRND,choking_VERB
61664,5,0.1163,давненько_ADVB,time_NOUN
61665,6,0.2222,истребитель_NOUN,fighter_NOUN
61666,6,0.2,машук_NOUN,mount_NOUN
61667,6,0.1224,ноль_NOUN,zero_NOUN
61668,3,0.0612,ноль_NOUN,fifteen_NOUN
61669,3,0.1765,манж_NOUN,je_NOUN
61670,5,0.2941,манж_NOUN,ne_NOUN
61671,3,0.15,приподниматься_INFN,began_VERB
61672,3,0.1071,гравий_NOUN,wet_NOUN
61673,7,0.1489,запивать_GRND,washing_VERB
61674,5,0.2,мусик_NOUN,moosie_NOUN
61675,4,0.2667,послать_PRTF,wife_NOUN
61676,3,0.1111,обратить_VERB,take_VERB
61677,11,0.2037,тамара_NOUN,tamara_NOUN
61678,3,0.1579,перевал_NOUN,mountain_NOUN
61679,3,0.2,нарушить_PRTS,disturbed_NOUN
61680,6,0.1333,передвижение_NOUN,mean_NOUN
61681,3,0.1875,частный_ADJF,private_ADJF
61682,3,0.033,нил_NOUN,along_PREP
61683,3,0.033,нил_NOUN,arm_NOUN
61684,3,0.5,руставели_NOUN,poet_NOUN
61685,3,0.0714,ялта_NOUN,going_VERB
61686,3,0.2,крымский_ADJF,bottle_NOUN
61687,3,0.0882,факел_NOUN,lit_NOUN
61688,3,0.0882,факел_NOUN,smoking_NOUN
61689,3,0.0732,выдохнуть_VERB,crouper_NOUN
61690,3,0.1875,поступать_VERB,think_NOUN
61691,4,0.3077,дантист_NOUN,dentist_NOUN
61692,3,0.6,красильников_NOUN,comrade_NOUN
61693,12,0.093,миля_NOUN,thousand_NOUN
61694,7,0.0543,миля_NOUN,thirty_NOUN
61695,5,0.0388,миля_NOUN,mile_NOUN
61696,5,0.0388,миля_NOUN,fifty_NOUN
61697,4,0.031,миля_NOUN,forty_NOUN
61698,15,0.1163,миля_NOUN,hundred_VERB
61699,3,0.0233,миля_NOUN,sixty_NOUN
61700,3,0.0233,миля_NOUN,twenty_NOUN
61701,3,0.0233,миля_NOUN,several_ADJF
61702,5,0.0388,миля_NOUN,five_NUMR
61703,3,0.0233,миля_NOUN,eighty_NOUN
61704,3,0.0233,миля_NOUN,many_ADJF
61705,3,0.0233,миля_NOUN,eleven_ADVB
61706,6,0.1765,свет_NOUN,become_NOUN
61707,10,0.1087,миссис_NOUN,asked_VERB
61708,11,0.1196,миссис_NOUN,said_VERB
61709,5,0.0543,миссис_NOUN,cried_VERB
61710,5,0.0543,миссис_NOUN,exclaimed_VERB
61711,6,0.5,билдинга_NOUN,empire_NOUN
61712,6,0.5,билдинга_NOUN,state_NOUN
61713,3,0.1071,свобода_NOUN,country_NOUN
61714,3,0.3,светофор_NOUN,traffic_NOUN
61715,3,0.2143,цент_NOUN,single_ADJF
61716,3,0.3333,импайра_NOUN,empire_NOUN
61717,3,0.0811,доноситься_VERB,heard_NOUN
61718,3,0.3333,ночлежник_NOUN,night_NOUN
61719,4,0.3077,притон_NOUN,den_NOUN
61720,4,0.129,полвека_NOUN,fifty_NOUN
61721,6,0.1277,цент_NOUN,five_NUMR
61722,4,0.0851,цент_NOUN,cent_NOUN
61723,3,0.0638,цент_NOUN,fifty_NOUN
61724,4,0.0851,цент_NOUN,ten_NOUN
61725,3,0.375,издатель_NOUN,present_NOUN
61726,5,0.3333,пересчитать_INFN,count_NOUN
61727,7,0.3333,авеню_NOUN,fifth_NOUN
61728,4,0.2222,витрина_NOUN,front_NOUN
61729,5,0.2778,пюре_NOUN,mashed_VERB
61730,3,0.0789,американец_NOUN,several_ADJF
61731,6,0.0882,ложечка_NOUN,pit_NOUN
61732,7,0.1795,вешалка_NOUN,coat_NOUN
61733,3,0.06,автомат_NOUN,pay_NOUN
61734,3,0.0857,переполнить_PRTS,full_ADJF
61735,3,0.1875,зарабатывать_VERB,man_NOUN
61736,3,0.0638,капитализм_NOUN,hand_NOUN
61737,4,0.4444,резинка_NOUN,chewing_VERB
61738,3,0.0811,контроль_NOUN,control_NOUN
61739,4,0.0714,материк_NOUN,entire_ADJF
61740,3,0.0968,калифорния_NOUN,way_NOUN
61741,7,0.3889,скалистый_ADJF,rocky_NOUN
61742,3,0.25,ступить_VERB,stepped_VERB
61743,3,0.2308,автомобильный_ADJF,automobile_NOUN
61744,3,0.0226,вулкан_NOUN,crater_NOUN
61745,3,0.0226,вулкан_NOUN,top_NOUN
61746,3,0.2727,ведущий_ADJF,programme_NOUN
61747,3,0.1304,джаз_NOUN,jazz_NOUN
61748,12,0.5455,кина_NOUN,father_NOUN
61749,3,0.375,рекомендательный_ADJF,letter_NOUN
61750,6,0.4615,раздуваться_VERB,nostril_NOUN
61751,3,0.1111,пижама_NOUN,striped_VERB
61752,3,0.1111,пижама_NOUN,yellow_NOUN
61753,5,0.2778,увешать_PRTS,hung_NOUN
61754,6,0.0438,сэр_NOUN,gentleman_NOUN
61755,3,0.0072,адамс_NOUN,man_NOUN
61756,5,0.012,адамс_NOUN,adam_NOUN
61757,6,0.0145,адамс_NOUN,said_VERB
61758,6,0.0145,адамс_NOUN,cried_VERB
61759,5,0.012,адамс_NOUN,colonel_NOUN
61760,4,0.1667,мистер_NOUN,gentleman_NOUN
61761,3,0.3333,солёный_ADJF,salt_NOUN
61762,3,0.3333,солёный_ADJF,lake_NOUN
61763,11,0.1009,бекка_NOUN,becky_NOUN
61764,3,0.0275,бекка_NOUN,said_VERB
61765,3,0.375,,ham_NOUN
61766,3,0.1667,голливуд_NOUN,boss_NOUN
61767,3,0.0224,ресторан_NOUN,summer_NOUN
61768,7,0.3333,доллар_NOUN,two_NUMR
61769,8,0.2286,митинг_NOUN,go_VERB
61770,3,0.1875,выяснить_VERB,found_NOUN
61771,3,0.0769,жевать_VERB,chewing_VERB
61772,3,0.2727,гигант_NOUN,il_NOUN
61773,5,0.25,продержаться_INFN,hold_NOUN
61774,5,0.0781,залив_NOUN,gulf_NOUN
61775,4,0.0625,залив_NOUN,shore_NOUN
61776,4,0.0678,пальма_NOUN,tall_NOUN
61777,3,0.1765,офис_NOUN,watch_NOUN
61778,8,0.1905,отопление_NOUN,steam_NOUN
61779,5,0.119,отопление_NOUN,heating_NOUN
61780,3,0.0455,руль_NOUN,sitting_VERB
61781,3,0.1,багажник_NOUN,opened_VERB
61782,3,0.1,багажник_NOUN,trunk_NOUN
61783,6,0.2,сервис_NOUN,american_ADJF
61784,4,0.1333,сервис_NOUN,service_NOUN
61785,3,0.2727,галлон_NOUN,per_PREP
61786,3,0.2143,охапка_NOUN,armful_NOUN
61787,5,0.625,гарбо_ADVB,greta_NOUN
61788,5,0.3333,намбра_NOUN,dinner_NOUN
61789,3,0.2,намбра_NOUN,number_NOUN
61790,4,0.4444,динер_NOUN,dinner_NOUN
61791,3,0.2308,ежесекундно_ADVB,every_ADJF
61792,5,0.1667,форд_NOUN,ford_NOUN
61793,3,1.0,моторс_NOUN,general_ADJF
61794,4,0.4,христианский_ADJF,christian_NOUN
61795,6,0.4615,колорадо_NOUN,colorado_NOUN
61796,3,0.2308,колорадо_NOUN,little_ADJF
61797,3,0.5,компани_NOUN,electric_ADJF
61798,4,1.0,стейтс_NOUN,united_ADJF
61799,3,0.075,владыка_NOUN,ruler_NOUN
61800,3,0.075,владыка_NOUN,persian_NOUN
61801,8,0.4211,эдисон_NOUN,edison_NOUN
61802,9,0.0928,температура_NOUN,temperature_NOUN
61803,4,0.4,жевательный_ADJF,chewing_VERB
61804,6,0.3,счётчик_NOUN,counting_NOUN
61805,4,0.3077,газовый_ADJF,gas_NOUN
61806,5,0.2083,конкурс_NOUN,competition_NOUN
61807,3,0.3333,юг_NOUN,war_NOUN
61808,5,0.5,кливленд_NOUN,road_NOUN
61809,5,0.1351,форд_NOUN,henry_NOUN
61810,3,0.0625,полость_NOUN,internal_ADJF
61811,4,0.1667,деталь_NOUN,one_NUMR
61812,3,0.0882,учёный_NOUN,science_NOUN
61813,4,0.0494,капитализм_NOUN,capitalism_NOUN
61814,3,0.037,капитализм_NOUN,building_NOUN
